C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_07_518.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_07_518.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_07_518.jpg,0,0,0,4.768383
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_07_644.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_07_644.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_07_644.jpg,0,0,0,4.71077
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_07_768.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_07_768.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_07_768.jpg,0,0,0,4.644429
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_07_894.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_07_894.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_07_894.jpg,0,0,0,4.588307
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_018.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_018.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_018.jpg,0,0,0,4.532861
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_144.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_144.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_144.jpg,0,0,0,4.478082
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_264.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_264.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_264.jpg,0,0,0,4.423962
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_383.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_383.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_383.jpg,0,0,0,4.370493
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_500.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_500.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_500.jpg,0,0,0,4.317668
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_623.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_623.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_623.jpg,0,0,0,4.265478
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_744.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_744.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_744.jpg,0,0,0,4.213916
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_874.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_874.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_874.jpg,0,0,0,4.154545
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_08_996.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_08_996.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_08_996.jpg,0,0,0,4.104318
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_118.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_118.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_118.jpg,0,0.3673011,0,4.575346
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_242.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_242.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_242.jpg,0,0,0,4.53456
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_362.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_362.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_362.jpg,0,0,0,4.479763
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_478.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_478.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_478.jpg,0,0,0,4.425623
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_594.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_594.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_594.jpg,0,0,0,4.372134
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_725.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_725.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_725.jpg,-0.3,0,0,4.307492
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_849.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_849.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_849.jpg,-0.6500001,0,0,4.20739
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_09_976.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_09_976.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_09_976.jpg,0,0,0,4.118204
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_097.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_097.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_097.jpg,0,0,0,4.06884
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_221.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_221.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_221.jpg,0,0,0,4.020204
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_337.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_337.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_337.jpg,0,0,0,3.972157
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_457.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_457.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_457.jpg,0,0,0,3.924687
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_573.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_573.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_573.jpg,0,0,0,3.877789
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_693.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_693.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_693.jpg,0,0,0,3.831455
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_823.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_823.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_823.jpg,0,0.3793839,0,4.324646
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_10_946.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_10_946.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_10_946.jpg,0,0.7561494,0,5.352749
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_073.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_073.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_073.jpg,0,1,0,6.951061
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_195.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_195.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_195.jpg,0,0.6259549,0,7.799275
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_320.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_320.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_320.jpg,0,0.2600302,0,8.107431
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_439.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_439.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_439.jpg,0,0,0,8.027597
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_557.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_557.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_557.jpg,-0.3,0,0,7.909242
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_671.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_671.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_671.jpg,-0.6000001,0,0,7.747616
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_796.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_796.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_796.jpg,0,0,0,7.608676
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_11_923.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_11_923.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_11_923.jpg,0,0,0,7.516626
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_049.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_049.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_049.jpg,0,0,0,7.411557
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_171.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_171.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_171.jpg,0,0,0,7.322435
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_298.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_298.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_298.jpg,-0.3,0,0,7.212929
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_418.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_418.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_418.jpg,0,0,0,7.119015
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_535.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_535.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_535.jpg,0,0,0,7.033247
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_644.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_644.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_644.jpg,0,0,0,6.962658
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_765.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_765.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_765.jpg,0,0,0,6.878889
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_12_891.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_12_891.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_12_891.jpg,0,0.3751131,0,7.395836
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_014.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_014.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_014.jpg,0,0.004379392,0,7.336358
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_138.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_138.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_138.jpg,0,0,0,7.248434
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_265.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_265.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_265.jpg,0,0.3786912,0,7.688338
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_392.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_392.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_392.jpg,0,0.005081385,0,7.613198
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_509.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_509.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_509.jpg,0,0,0,7.521989
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_623.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_623.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_623.jpg,0,0,0,7.446497
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_744.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_744.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_744.jpg,0,0,0,7.356905
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_874.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_874.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_874.jpg,0,0,0,7.253744
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_13_996.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_13_996.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_13_996.jpg,0,0,0,7.166472
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_125.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_125.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_125.jpg,0,0.3855198,0,7.617079
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_249.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_249.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_249.jpg,0,0.01210618,0,7.554629
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_374.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_374.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_374.jpg,0,0,0,7.464595
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_492.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_492.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_492.jpg,0,0.3623283,0,7.878592
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_612.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_612.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_612.jpg,0,0.7235964,0,8.80937
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_740.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_740.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_740.jpg,0,0.3416889,0,9.227467
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_867.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_867.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_867.jpg,0,0,0,9.142235
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_14_996.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_14_996.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_14_996.jpg,0,0.3862677,0,9.63959
C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\center_2025_06_22_11_37_15_133.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\left_2025_06_22_11_37_15_133.jpg,C:\Users\ACER\Learning\ML\training_day_two_test\data2\IMG\right_2025_06_22_11_37_15_133.jpg,0,0,0,9.534494
